StateCode,DistrictCode,Area Name,Age,OutOfSchoolChildren
33,625,District-Virudhunagar,14,3645
33,625,District-Virudhunagar,15,6083
33,625,District-Virudhunagar,16,7569
33,625,District-Virudhunagar,17,10727
33,625,District-Virudhunagar,18,15921
33,625,District-Virudhunagar,19,18083
33,626,District-Ramanathapuram,5,9583
33,626,District-Ramanathapuram,6,5386
33,626,District-Ramanathapuram,7,1755
33,626,District-Ramanathapuram,8,1024
33,626,District-Ramanathapuram,9,904
33,626,District-Ramanathapuram,10,1165
33,626,District-Ramanathapuram,11,1178
33,626,District-Ramanathapuram,12,1380
33,626,District-Ramanathapuram,13,1670
33,626,District-Ramanathapuram,14,2309
33,626,District-Ramanathapuram,15,4015
33,626,District-Ramanathapuram,16,5165
33,626,District-Ramanathapuram,17,7981
33,626,District-Ramanathapuram,18,12249
33,626,District-Ramanathapuram,19,13818
33,627,District-Thoothukkudi,5,14274
33,627,District-Thoothukkudi,6,7768
33,627,District-Thoothukkudi,7,1678
33,627,District-Thoothukkudi,8,820
33,627,District-Thoothukkudi,9,652
33,627,District-Thoothukkudi,10,956
33,627,District-Thoothukkudi,11,960
33,627,District-Thoothukkudi,12,1185
33,627,District-Thoothukkudi,13,1650
33,627,District-Thoothukkudi,14,2792
33,627,District-Thoothukkudi,15,4796
33,627,District-Thoothukkudi,16,6505
33,627,District-Thoothukkudi,17,9598
33,627,District-Thoothukkudi,18,13607
33,627,District-Thoothukkudi,19,15626
33,628,District-Tirunelveli ,5,24410
33,628,District-Tirunelveli ,6,13407
33,628,District-Tirunelveli ,7,3167
33,628,District-Tirunelveli ,8,1490
33,628,District-Tirunelveli ,9,1224
33,628,District-Tirunelveli ,10,1800
33,628,District-Tirunelveli ,11,1680
33,628,District-Tirunelveli ,12,1953
33,628,District-Tirunelveli ,13,2736
33,628,District-Tirunelveli ,14,4351
33,628,District-Tirunelveli ,15,7993
33,628,District-Tirunelveli ,16,10576
33,628,District-Tirunelveli ,17,16415
33,628,District-Tirunelveli ,18,23313
33,628,District-Tirunelveli ,19,26922
33,629,District-Kanniyakumari,5,11189
33,629,District-Kanniyakumari,6,6914
33,629,District-Kanniyakumari,7,1514
33,629,District-Kanniyakumari,8,797
33,629,District-Kanniyakumari,9,770
33,629,District-Kanniyakumari,10,1105
33,629,District-Kanniyakumari,11,931
33,629,District-Kanniyakumari,12,999
33,629,District-Kanniyakumari,13,1066
33,629,District-Kanniyakumari,14,1373
33,629,District-Kanniyakumari,15,2086
33,629,District-Kanniyakumari,16,3013
33,629,District-Kanniyakumari,17,4752
33,629,District-Kanniyakumari,18,7491
33,629,District-Kanniyakumari,19,9424
33,630,District-Dharmapuri,5,14149
33,630,District-Dharmapuri,6,7308
33,630,District-Dharmapuri,7,1862
33,630,District-Dharmapuri,8,723
33,630,District-Dharmapuri,9,756
33,630,District-Dharmapuri,10,1132
33,630,District-Dharmapuri,11,874
33,630,District-Dharmapuri,12,1093
33,630,District-Dharmapuri,13,1368
33,630,District-Dharmapuri,14,2086
33,630,District-Dharmapuri,15,3770
33,630,District-Dharmapuri,16,5072
33,630,District-Dharmapuri,17,8345
33,630,District-Dharmapuri,18,13617
33,630,District-Dharmapuri,19,15431
33,631,District-Krishnagiri,5,19212
33,631,District-Krishnagiri,6,10236
33,631,District-Krishnagiri,7,2910
33,631,District-Krishnagiri,8,1360
33,631,District-Krishnagiri,9,1483
33,631,District-Krishnagiri,10,2171
33,631,District-Krishnagiri,11,1979
33,631,District-Krishnagiri,12,2437
33,631,District-Krishnagiri,13,2789
33,631,District-Krishnagiri,14,4168
33,631,District-Krishnagiri,15,7328
33,631,District-Krishnagiri,16,9168
33,631,District-Krishnagiri,17,13018
33,631,District-Krishnagiri,18,21593
33,631,District-Krishnagiri,19,22088
33,632,District-Coimbatore,5,21971
33,632,District-Coimbatore,6,13049
33,632,District-Coimbatore,7,3153
33,632,District-Coimbatore,8,1713
33,632,District-Coimbatore,9,1543
33,632,District-Coimbatore,10,1992
33,632,District-Coimbatore,11,2008
33,632,District-Coimbatore,12,2240
33,632,District-Coimbatore,13,2662
33,632,District-Coimbatore,14,3927
33,632,District-Coimbatore,15,6668
33,632,District-Coimbatore,16,8972
33,632,District-Coimbatore,17,13142
33,632,District-Coimbatore,18,19442
33,632,District-Coimbatore,19,24039
33,633,District-Tiruppur,5,18296
33,633,District-Tiruppur,6,10129
33,633,District-Tiruppur,7,2799
33,633,District-Tiruppur,8,1437
33,633,District-Tiruppur,9,1371
33,633,District-Tiruppur,10,1765
33,633,District-Tiruppur,11,1835
33,633,District-Tiruppur,12,2218
33,633,District-Tiruppur,13,2769
33,633,District-Tiruppur,14,4198
33,633,District-Tiruppur,15,7003
33,633,District-Tiruppur,16,9449
33,633,District-Tiruppur,17,13604
33,633,District-Tiruppur,18,20283
33,633,District-Tiruppur,19,24145
16,289,District-West Tripura ,5,20396
16,289,District-West Tripura ,6,13394
16,289,District-West Tripura ,7,3446
16,289,District-West Tripura ,8,1588
16,289,District-West Tripura ,9,1226
16,289,District-West Tripura ,10,1740
16,289,District-West Tripura ,11,1415
16,289,District-West Tripura ,12,1957
16,289,District-West Tripura ,13,2015
16,289,District-West Tripura ,14,3124
16,289,District-West Tripura ,15,5162
16,289,District-West Tripura ,16,7377
16,289,District-West Tripura ,17,10001
16,289,District-West Tripura ,18,17145
16,289,District-West Tripura ,19,17601
16,290,District-South Tripura ,5,11148
16,290,District-South Tripura ,6,7035
16,290,District-South Tripura ,7,1898
16,290,District-South Tripura ,8,981
16,290,District-South Tripura ,9,750
16,290,District-South Tripura ,10,1029
16,290,District-South Tripura ,11,787
16,290,District-South Tripura ,12,1084
16,290,District-South Tripura ,13,1109
16,290,District-South Tripura ,14,1744
16,290,District-South Tripura ,15,2872
16,290,District-South Tripura ,16,4096
16,290,District-South Tripura ,17,5607
16,290,District-South Tripura ,18,9421
16,290,District-South Tripura ,19,10205
16,291,District-Dhalai,5,6140
16,291,District-Dhalai,6,3720
16,291,District-Dhalai,7,1197
16,291,District-Dhalai,8,684
16,291,District-Dhalai,9,560
16,291,District-Dhalai,10,723
16,291,District-Dhalai,11,627
16,291,District-Dhalai,12,747
16,291,District-Dhalai,13,804
16,291,District-Dhalai,14,1025
16,291,District-Dhalai,15,1677
16,291,District-Dhalai,16,2044
16,291,District-Dhalai,17,2671
16,291,District-Dhalai,18,4209
16,291,District-Dhalai,19,4230
16,292,District-North Tripura,5,12260
16,292,District-North Tripura,6,7895
16,292,District-North Tripura,7,2267
16,292,District-North Tripura,8,1306
16,292,District-North Tripura,9,1055
16,292,District-North Tripura,10,1371
16,292,District-North Tripura,11,1115
16,292,District-North Tripura,12,1431
16,292,District-North Tripura,13,1457
16,292,District-North Tripura,14,2030
16,292,District-North Tripura,15,3087
16,292,District-North Tripura,16,3879
16,292,District-North Tripura,17,4904
16,292,District-North Tripura,18,8002
16,292,District-North Tripura,19,7636
05,056,District-Uttarkashi,5,5643
05,056,District-Uttarkashi,6,3753
05,056,District-Uttarkashi,7,1235
05,056,District-Uttarkashi,8,461
05,056,District-Uttarkashi,9,350
05,056,District-Uttarkashi,10,459
05,056,District-Uttarkashi,11,257
05,056,District-Uttarkashi,12,252
05,056,District-Uttarkashi,13,262
05,056,District-Uttarkashi,14,379
05,056,District-Uttarkashi,15,616
05,056,District-Uttarkashi,16,758
05,056,District-Uttarkashi,17,1039
05,056,District-Uttarkashi,18,1966
05,056,District-Uttarkashi,19,2262
05,057,District-Chamoli,5,5060
05,057,District-Chamoli,6,3117
05,057,District-Chamoli,7,653
05,057,District-Chamoli,8,209
05,057,District-Chamoli,9,176
05,057,District-Chamoli,10,276
05,057,District-Chamoli,11,198
05,057,District-Chamoli,12,160
05,057,District-Chamoli,13,195
05,057,District-Chamoli,14,352
05,057,District-Chamoli,15,566
05,057,District-Chamoli,16,862
05,057,District-Chamoli,17,1211
05,057,District-Chamoli,18,2290
05,057,District-Chamoli,19,2583
05,058,District-Rudraprayag,5,3587
05,058,District-Rudraprayag,6,2429
05,058,District-Rudraprayag,7,522
05,058,District-Rudraprayag,8,156
05,058,District-Rudraprayag,9,146
05,058,District-Rudraprayag,10,270
05,058,District-Rudraprayag,11,146
05,058,District-Rudraprayag,12,115
05,058,District-Rudraprayag,13,113
05,058,District-Rudraprayag,14,179
05,058,District-Rudraprayag,15,275
05,058,District-Rudraprayag,16,407
05,058,District-Rudraprayag,17,717
05,058,District-Rudraprayag,18,1276
05,058,District-Rudraprayag,19,1577
05,059,District-Tehri Garhwal,5,8742
05,059,District-Tehri Garhwal,6,5658
05,059,District-Tehri Garhwal,7,1392
05,059,District-Tehri Garhwal,8,423
05,059,District-Tehri Garhwal,9,358
05,059,District-Tehri Garhwal,10,510
05,059,District-Tehri Garhwal,11,286
05,059,District-Tehri Garhwal,12,273
05,059,District-Tehri Garhwal,13,328
05,059,District-Tehri Garhwal,14,474
05,059,District-Tehri Garhwal,15,915
05,059,District-Tehri Garhwal,16,1364
05,059,District-Tehri Garhwal,17,1921
05,059,District-Tehri Garhwal,18,3569
05,059,District-Tehri Garhwal,19,4195
05,060,District-Dehradun,5,19672
05,060,District-Dehradun,6,14395
05,060,District-Dehradun,7,3768
05,060,District-Dehradun,8,1963
05,060,District-Dehradun,9,1593
05,060,District-Dehradun,10,2603
05,060,District-Dehradun,11,1784
05,060,District-Dehradun,12,1984
05,060,District-Dehradun,13,2089
05,060,District-Dehradun,14,2993
05,060,District-Dehradun,15,4556
05,060,District-Dehradun,16,5833
05,060,District-Dehradun,17,6779
05,060,District-Dehradun,18,12614
05,060,District-Dehradun,19,11162
05,061,District-Garhwal,5,8491
05,061,District-Garhwal,6,5464
05,061,District-Garhwal,7,1216
05,061,District-Garhwal,8,444
05,061,District-Garhwal,9,488
05,061,District-Garhwal,10,754
05,061,District-Garhwal,11,412
05,061,District-Garhwal,12,370
05,061,District-Garhwal,13,450
05,061,District-Garhwal,14,661
05,061,District-Garhwal,15,968
05,061,District-Garhwal,16,1318
05,061,District-Garhwal,17,2095
05,061,District-Garhwal,18,4053
05,061,District-Garhwal,19,4710
05,062,District-Pithoragarh,5,6401
05,062,District-Pithoragarh,6,4175
05,062,District-Pithoragarh,7,915
05,062,District-Pithoragarh,8,260
05,062,District-Pithoragarh,9,265
05,062,District-Pithoragarh,10,441
05,062,District-Pithoragarh,11,283
05,062,District-Pithoragarh,12,270
05,062,District-Pithoragarh,13,277
05,062,District-Pithoragarh,14,455
05,062,District-Pithoragarh,15,863
05,062,District-Pithoragarh,16,1113
05,062,District-Pithoragarh,17,1576
05,062,District-Pithoragarh,18,3272
05,062,District-Pithoragarh,19,3436
05,063,District-Bageshwar,5,3945
05,063,District-Bageshwar,6,2273
05,063,District-Bageshwar,7,578
05,063,District-Bageshwar,8,181
05,063,District-Bageshwar,9,115
05,063,District-Bageshwar,10,143
05,063,District-Bageshwar,11,131
05,063,District-Bageshwar,12,141
05,063,District-Bageshwar,13,175
05,063,District-Bageshwar,14,272
05,063,District-Bageshwar,15,489
05,063,District-Bageshwar,16,673
05,063,District-Bageshwar,17,944
05,063,District-Bageshwar,18,1717
05,063,District-Bageshwar,19,1822
05,064,District-Almora,5,8342
05,064,District-Almora,6,5418
05,064,District-Almora,7,1082
05,064,District-Almora,8,335
05,064,District-Almora,9,284
05,064,District-Almora,10,374
05,064,District-Almora,11,246
05,064,District-Almora,12,273
05,064,District-Almora,13,329
05,064,District-Almora,14,573
05,064,District-Almora,15,1084
05,064,District-Almora,16,1630
05,064,District-Almora,17,2313
05,064,District-Almora,18,4327
05,064,District-Almora,19,4597
05,065,District-Champawat,5,4471
05,065,District-Champawat,6,2720
05,065,District-Champawat,7,630
05,065,District-Champawat,8,228
05,065,District-Champawat,9,245
05,065,District-Champawat,10,358
05,065,District-Champawat,11,166
05,065,District-Champawat,12,177
05,065,District-Champawat,13,264
05,065,District-Champawat,14,402
05,065,District-Champawat,15,756
05,065,District-Champawat,16,980
05,065,District-Champawat,17,1132
05,065,District-Champawat,18,2069
05,065,District-Champawat,19,2000
05,066,District-Nainital,5,13015
05,066,District-Nainital,6,9387
05,066,District-Nainital,7,2457
05,066,District-Nainital,8,1231
05,066,District-Nainital,9,1100
05,066,District-Nainital,10,1920
05,066,District-Nainital,11,1326
05,066,District-Nainital,12,1275
05,066,District-Nainital,13,1373
05,066,District-Nainital,14,2175
05,066,District-Nainital,15,3198
05,066,District-Nainital,16,4048
05,066,District-Nainital,17,4878
05,066,District-Nainital,18,8605
05,066,District-Nainital,19,7716
05,067,District-Udham Singh Nagar,5,26618
05,067,District-Udham Singh Nagar,6,19990
05,067,District-Udham Singh Nagar,7,6957
05,067,District-Udham Singh Nagar,8,3961
05,067,District-Udham Singh Nagar,9,3766
05,067,District-Udham Singh Nagar,10,6073
05,067,District-Udham Singh Nagar,11,4243
05,067,District-Udham Singh Nagar,12,4702
05,067,District-Udham Singh Nagar,13,5052
05,067,District-Udham Singh Nagar,14,7503
05,067,District-Udham Singh Nagar,15,10854
05,067,District-Udham Singh Nagar,16,13024
05,067,District-Udham Singh Nagar,17,13304
05,067,District-Udham Singh Nagar,18,23164
05,067,District-Udham Singh Nagar,19,17769
05,068,District-Hardwar,5,33687
05,068,District-Hardwar,6,26991
05,068,District-Hardwar,7,10112
05,068,District-Hardwar,8,7037
05,068,District-Hardwar,9,4679
05,068,District-Hardwar,10,7393
05,068,District-Hardwar,11,4648
05,068,District-Hardwar,12,6852
05,068,District-Hardwar,13,6415
05,068,District-Hardwar,14,9869
05,068,District-Hardwar,15,13353
05,068,District-Hardwar,16,17046
05,068,District-Hardwar,17,16181
05,068,District-Hardwar,18,29591
05,068,District-Hardwar,19,21618
09,132,District-Saharanpur,5,66647
09,132,District-Saharanpur,6,51081
09,132,District-Saharanpur,7,18742
09,132,District-Saharanpur,8,13870
09,132,District-Saharanpur,9,9468
09,132,District-Saharanpur,10,14129
09,132,District-Saharanpur,11,10348
09,132,District-Saharanpur,12,15132
09,132,District-Saharanpur,13,14737
09,132,District-Saharanpur,14,23018
09,132,District-Saharanpur,15,30881
09,132,District-Saharanpur,16,39933
09,132,District-Saharanpur,17,35230
09,132,District-Saharanpur,18,59099
09,132,District-Saharanpur,19,40545
09,133,District-Muzaffarnagar,5,86215
09,133,District-Muzaffarnagar,6,71834
09,133,District-Muzaffarnagar,7,26722
09,133,District-Muzaffarnagar,8,22018
09,133,District-Muzaffarnagar,9,13664
09,133,District-Muzaffarnagar,10,20964
09,133,District-Muzaffarnagar,11,14367
09,133,District-Muzaffarnagar,12,22046
09,133,District-Muzaffarnagar,13,20220
09,133,District-Muzaffarnagar,14,30885
09,133,District-Muzaffarnagar,15,37670
09,133,District-Muzaffarnagar,16,47519
09,133,District-Muzaffarnagar,17,40560
09,133,District-Muzaffarnagar,18,68644
09,133,District-Muzaffarnagar,19,47744
09,134,District-Bijnor,5,72531
09,134,District-Bijnor,6,58771
09,134,District-Bijnor,7,24595
09,134,District-Bijnor,8,16797
09,134,District-Bijnor,9,11319
09,134,District-Bijnor,10,16767
09,134,District-Bijnor,11,12466
09,134,District-Bijnor,12,16852
09,134,District-Bijnor,13,17685
09,134,District-Bijnor,14,25703
09,134,District-Bijnor,15,34441
09,134,District-Bijnor,16,43654
09,134,District-Bijnor,17,40208
09,134,District-Bijnor,18,66892
09,134,District-Bijnor,19,45879
09,135,District-Moradabad,5,100825
09,135,District-Moradabad,6,89016
09,135,District-Moradabad,7,45826
09,135,District-Moradabad,8,40163
09,135,District-Moradabad,9,28500
09,135,District-Moradabad,10,41187
09,135,District-Moradabad,11,30917
09,135,District-Moradabad,12,37247
09,135,District-Moradabad,13,33827
09,135,District-Moradabad,14,46477
09,135,District-Moradabad,15,54964
09,135,District-Moradabad,16,64900
09,135,District-Moradabad,17,52363
09,135,District-Moradabad,18,88049
09,135,District-Moradabad,19,57831
09,136,District-Rampur,5,50287
09,136,District-Rampur,6,42178
09,136,District-Rampur,7,21205
09,136,District-Rampur,8,19812
09,136,District-Rampur,9,13082
09,136,District-Rampur,10,22288
09,136,District-Rampur,11,14060
09,136,District-Rampur,12,21006
09,136,District-Rampur,13,18044
09,136,District-Rampur,14,26768
09,136,District-Rampur,15,32338
09,136,District-Rampur,16,39311
09,136,District-Rampur,17,29695
09,136,District-Rampur,18,53474
09,136,District-Rampur,19,29442
09,137,District-Jyotiba Phule Nagar,5,37803
09,137,District-Jyotiba Phule Nagar,6,30420
09,137,District-Jyotiba Phule Nagar,7,12738
09,137,District-Jyotiba Phule Nagar,8,9261
09,137,District-Jyotiba Phule Nagar,9,6209
09,137,District-Jyotiba Phule Nagar,10,9006
09,137,District-Jyotiba Phule Nagar,11,6600
09,137,District-Jyotiba Phule Nagar,12,8899
09,137,District-Jyotiba Phule Nagar,13,9009
09,137,District-Jyotiba Phule Nagar,14,13053
09,137,District-Jyotiba Phule Nagar,15,16598
09,137,District-Jyotiba Phule Nagar,16,20775
09,137,District-Jyotiba Phule Nagar,17,17967
09,137,District-Jyotiba Phule Nagar,18,31278
09,137,District-Jyotiba Phule Nagar,19,20247
09,138,District-Meerut,5,55320
09,138,District-Meerut,6,44768
09,138,District-Meerut,7,20677
09,138,District-Meerut,8,16304
09,138,District-Meerut,9,12040
09,138,District-Meerut,10,16432
09,138,District-Meerut,11,13041
09,138,District-Meerut,12,16381
09,138,District-Meerut,13,15286
09,138,District-Meerut,14,20625
09,138,District-Meerut,15,25515
09,138,District-Meerut,16,30610
09,138,District-Meerut,17,29331
09,138,District-Meerut,18,47112
09,138,District-Meerut,19,36814
09,139,District-Baghpat,5,24704
09,139,District-Baghpat,6,19708
09,139,District-Baghpat,7,7151
09,139,District-Baghpat,8,5250
09,139,District-Baghpat,9,3364
09,139,District-Baghpat,10,4842
09,139,District-Baghpat,11,3599
09,139,District-Baghpat,12,5107
09,139,District-Baghpat,13,4678
09,139,District-Baghpat,14,7154
09,139,District-Baghpat,15,8958
09,139,District-Baghpat,16,11081
09,139,District-Baghpat,17,10121
09,139,District-Baghpat,18,17253
09,139,District-Baghpat,19,12870
09,140,District-Ghaziabad,5,74257
09,140,District-Ghaziabad,6,59824
09,140,District-Ghaziabad,7,26416
09,140,District-Ghaziabad,8,19041
09,140,District-Ghaziabad,9,14547
09,140,District-Ghaziabad,10,20600
09,140,District-Ghaziabad,11,15468
09,140,District-Ghaziabad,12,17771
09,140,District-Ghaziabad,13,16659
09,140,District-Ghaziabad,14,22670
09,140,District-Ghaziabad,15,27455
09,140,District-Ghaziabad,16,32997
09,140,District-Ghaziabad,17,32999
09,140,District-Ghaziabad,18,53445
09,140,District-Ghaziabad,19,44199
09,141,District-Gautam Buddha Nagar,5,26376
09,141,District-Gautam Buddha Nagar,6,20878
09,141,District-Gautam Buddha Nagar,7,8728
09,141,District-Gautam Buddha Nagar,8,5785
09,141,District-Gautam Buddha Nagar,9,4116
09,141,District-Gautam Buddha Nagar,10,5484
09,141,District-Gautam Buddha Nagar,11,3958
09,141,District-Gautam Buddha Nagar,12,4538
09,141,District-Gautam Buddha Nagar,13,4140
09,141,District-Gautam Buddha Nagar,14,5428
09,141,District-Gautam Buddha Nagar,15,6799
09,141,District-Gautam Buddha Nagar,16,8236
09,141,District-Gautam Buddha Nagar,17,8634
09,141,District-Gautam Buddha Nagar,18,15803
09,141,District-Gautam Buddha Nagar,19,14582
09,142,District-Bulandshahr ,5,73910
09,142,District-Bulandshahr ,6,60389
09,142,District-Bulandshahr ,7,21897
09,142,District-Bulandshahr ,8,15280
09,142,District-Bulandshahr ,9,9509
09,142,District-Bulandshahr ,10,16095
09,142,District-Bulandshahr ,11,10409
09,142,District-Bulandshahr ,12,14857
09,142,District-Bulandshahr ,13,13542
09,142,District-Bulandshahr ,14,20958
09,142,District-Bulandshahr ,15,26896
09,142,District-Bulandshahr ,16,34421
09,142,District-Bulandshahr ,17,30129
09,142,District-Bulandshahr ,18,57497
09,142,District-Bulandshahr ,19,36747
09,143,District-Aligarh,5,75973
09,143,District-Aligarh,6,58921
09,143,District-Aligarh,7,25001
09,143,District-Aligarh,8,21943
09,143,District-Aligarh,9,14648
09,143,District-Aligarh,10,22245
09,143,District-Aligarh,11,15086
09,143,District-Aligarh,12,20593
09,143,District-Aligarh,13,17068
09,143,District-Aligarh,14,24701
09,143,District-Aligarh,15,30763
09,143,District-Aligarh,16,35480
09,143,District-Aligarh,17,32048
09,143,District-Aligarh,18,57932
09,143,District-Aligarh,19,39119
09,144,District-Mahamaya Nagar,5,32959
09,144,District-Mahamaya Nagar,6,25460
09,144,District-Mahamaya Nagar,7,8994
09,144,District-Mahamaya Nagar,8,6664
09,144,District-Mahamaya Nagar,9,4160
09,144,District-Mahamaya Nagar,10,6598
09,144,District-Mahamaya Nagar,11,4286
09,144,District-Mahamaya Nagar,12,6279
09,144,District-Mahamaya Nagar,13,4993
09,144,District-Mahamaya Nagar,14,8212
09,144,District-Mahamaya Nagar,15,10457
09,144,District-Mahamaya Nagar,16,12993
09,144,District-Mahamaya Nagar,17,11542
09,144,District-Mahamaya Nagar,18,23730
09,144,District-Mahamaya Nagar,19,14982
09,145,District-Mathura,5,48998
09,145,District-Mathura,6,36588
09,145,District-Mathura,7,14945
09,145,District-Mathura,8,10865
09,145,District-Mathura,9,7996
09,145,District-Mathura,10,11714
09,145,District-Mathura,11,8931
09,145,District-Mathura,12,9607
09,145,District-Mathura,13,8846
09,145,District-Mathura,14,12946
09,145,District-Mathura,15,16438
09,145,District-Mathura,16,18674
09,145,District-Mathura,17,18573
09,145,District-Mathura,18,31755
09,145,District-Mathura,19,26491
09,146,District-Agra,5,80357
09,146,District-Agra,6,64198
09,146,District-Agra,7,28236
09,146,District-Agra,8,23129
09,146,District-Agra,9,17638
09,146,District-Agra,10,25822
09,146,District-Agra,11,19279
09,146,District-Agra,12,23172
09,146,District-Agra,13,18311
09,146,District-Agra,14,27185
09,146,District-Agra,15,34211
09,146,District-Agra,16,39158
09,146,District-Agra,17,37321
09,146,District-Agra,18,63768
09,146,District-Agra,19,47874
09,147,District-Firozabad,5,49484
09,147,District-Firozabad,6,37977
09,147,District-Firozabad,7,16619
09,147,District-Firozabad,8,13954
09,147,District-Firozabad,9,9663
09,147,District-Firozabad,10,15441
09,147,District-Firozabad,11,9877
09,147,District-Firozabad,12,12184
09,147,District-Firozabad,13,9752
09,147,District-Firozabad,14,14398
09,147,District-Firozabad,15,18085
09,147,District-Firozabad,16,20299
09,147,District-Firozabad,17,19343
09,147,District-Firozabad,18,35767
09,147,District-Firozabad,19,23877
09,148,District-Mainpuri,5,39212
09,148,District-Mainpuri,6,28307
09,148,District-Mainpuri,7,10472
09,148,District-Mainpuri,8,6866
09,148,District-Mainpuri,9,4241
09,148,District-Mainpuri,10,7542
09,148,District-Mainpuri,11,4755
09,148,District-Mainpuri,12,4569
09,148,District-Mainpuri,13,4589
09,148,District-Mainpuri,14,6326
09,148,District-Mainpuri,15,9507
09,148,District-Mainpuri,16,10936
09,148,District-Mainpuri,17,10695
09,148,District-Mainpuri,18,22950
09,148,District-Mainpuri,19,14800
09,149,District-Budaun,5,95432
09,149,District-Budaun,6,76590
09,149,District-Budaun,7,39368
09,149,District-Budaun,8,36623
09,149,District-Budaun,9,24123
09,149,District-Budaun,10,36714
09,149,District-Budaun,11,24988
09,149,District-Budaun,12,34214
09,149,District-Budaun,13,27606
09,149,District-Budaun,14,41743
09,149,District-Budaun,15,49093
09,149,District-Budaun,16,52447
09,149,District-Budaun,17,39931
09,149,District-Budaun,18,70836
09,149,District-Budaun,19,44135
09,150,District-Bareilly,5,93621
09,150,District-Bareilly,6,75661
09,150,District-Bareilly,7,41238
09,150,District-Bareilly,8,36784
09,150,District-Bareilly,9,26695
09,150,District-Bareilly,10,39993
09,150,District-Bareilly,11,30444
09,150,District-Bareilly,12,37088
09,150,District-Bareilly,13,33394
09,150,District-Bareilly,14,47743
09,150,District-Bareilly,15,55688
09,150,District-Bareilly,16,62342
09,150,District-Bareilly,17,50245
09,150,District-Bareilly,18,84187
09,150,District-Bareilly,19,56766
09,151,District-Pilibhit,5,45145
09,151,District-Pilibhit,6,33246
09,151,District-Pilibhit,7,14155
09,151,District-Pilibhit,8,12248
09,151,District-Pilibhit,9,7299
09,151,District-Pilibhit,10,14291
09,151,District-Pilibhit,11,8534
09,151,District-Pilibhit,12,12280
09,151,District-Pilibhit,13,10221
09,151,District-Pilibhit,14,16874
09,151,District-Pilibhit,15,21802
09,151,District-Pilibhit,16,25833
09,151,District-Pilibhit,17,19960
09,151,District-Pilibhit,18,39177
09,151,District-Pilibhit,19,22407
09,152,District-Shahjahanpur,5,71596
09,152,District-Shahjahanpur,6,51883
09,152,District-Shahjahanpur,7,24617
09,152,District-Shahjahanpur,8,21677
09,152,District-Shahjahanpur,9,13883
09,152,District-Shahjahanpur,10,23096
09,152,District-Shahjahanpur,11,14759
09,152,District-Shahjahanpur,12,20955
09,152,District-Shahjahanpur,13,16639
09,152,District-Shahjahanpur,14,25955
09,152,District-Shahjahanpur,15,33302
09,152,District-Shahjahanpur,16,35469
09,152,District-Shahjahanpur,17,28145
09,152,District-Shahjahanpur,18,53732
09,152,District-Shahjahanpur,19,31677
09,153,District-Kheri,5,100310
09,153,District-Kheri,6,71300
09,153,District-Kheri,7,34210
09,153,District-Kheri,8,28096
09,153,District-Kheri,9,19046
09,153,District-Kheri,10,30774
09,153,District-Kheri,11,19476
09,153,District-Kheri,12,26301
09,153,District-Kheri,13,22750
09,153,District-Kheri,14,29655
09,153,District-Kheri,15,43784
09,153,District-Kheri,16,43292
09,153,District-Kheri,17,36534
09,153,District-Kheri,18,67208
09,153,District-Kheri,19,39245
09,154,District-Sitapur,5,113679
09,154,District-Sitapur,6,78910
09,154,District-Sitapur,7,37227
09,154,District-Sitapur,8,29431
09,154,District-Sitapur,9,18968
09,154,District-Sitapur,10,31840
09,154,District-Sitapur,11,19472
09,154,District-Sitapur,12,26938
09,154,District-Sitapur,13,22429
09,154,District-Sitapur,14,30455
09,154,District-Sitapur,15,46700
09,154,District-Sitapur,16,44761
09,154,District-Sitapur,17,37545
09,154,District-Sitapur,18,73238
09,154,District-Sitapur,19,41722
09,155,District-Hardoi,5,98050
09,155,District-Hardoi,6,65379
09,155,District-Hardoi,7,28404
09,155,District-Hardoi,8,19749
09,155,District-Hardoi,9,15013
09,155,District-Hardoi,10,25561
09,155,District-Hardoi,11,16001
09,155,District-Hardoi,12,20237
09,155,District-Hardoi,13,18290
09,155,District-Hardoi,14,26835
09,155,District-Hardoi,15,40559
09,155,District-Hardoi,16,42647
09,155,District-Hardoi,17,36409
09,155,District-Hardoi,18,69709
09,155,District-Hardoi,19,40818
09,156,District-Unnao,5,63080
09,156,District-Unnao,6,42438
09,156,District-Unnao,7,18926
09,156,District-Unnao,8,13591
09,156,District-Unnao,9,9933
09,156,District-Unnao,10,15617
09,156,District-Unnao,11,11561
09,156,District-Unnao,12,14346
09,156,District-Unnao,13,13382
09,156,District-Unnao,14,20026
09,156,District-Unnao,15,29423
09,156,District-Unnao,16,33265
09,156,District-Unnao,17,30370
09,156,District-Unnao,18,53475
09,156,District-Unnao,19,33540
09,157,District-Lucknow,5,62040
09,157,District-Lucknow,6,45333
09,157,District-Lucknow,7,20267
09,157,District-Lucknow,8,14282
09,157,District-Lucknow,9,11831
09,157,District-Lucknow,10,18733
09,157,District-Lucknow,11,13197
09,157,District-Lucknow,12,15096
09,157,District-Lucknow,13,13708
09,157,District-Lucknow,14,19162
09,157,District-Lucknow,15,27629
09,157,District-Lucknow,16,30824
09,157,District-Lucknow,17,30775
09,157,District-Lucknow,18,54529
09,157,District-Lucknow,19,39507
09,158,District-Rae Bareli,5,69024
09,158,District-Rae Bareli,6,47668
09,158,District-Rae Bareli,7,20316
